"","Year","Q2.5","Q7.5","Q50","Q92.5","Q97.5"
"1",2010,0.00286331141855303,0.00303022506851564,0.00355811501414245,0.0041519184913266,0.00442061190637146
"2",2010.12121212121,0.00291456437661954,0.00306554433011824,0.00359052333548368,0.00416799143636154,0.00442561263507291
"3",2010.24242424242,0.00296232130243137,0.00310774740263166,0.00362004528658089,0.00419167952019326,0.00444920948060377
"4",2010.36363636364,0.00299711754817597,0.00314314716432235,0.00364963634465791,0.00420589238478333,0.00445346815369298
"5",2010.48484848485,0.00303321710410203,0.0031788770706524,0.00367997721382583,0.00422817500269263,0.00447001318852432
"6",2010.60606060606,0.00306729925953122,0.00320960976315751,0.00371292558448582,0.00425055012133884,0.00449470544763015
"7",2010.72727272727,0.00310457690767137,0.00324274594737889,0.00373473433166037,0.00427505320725503,0.00451152148090005
"8",2010.84848484848,0.00313046589462392,0.00327738296416196,0.00375774221610767,0.00428993254239649,0.00453930628214468
"9",2010.9696969697,0.00315611355949426,0.00330935864046087,0.00378276426043993,0.00431053347676198,0.00456420873647321
"10",2011.09090909091,0.00317527285906659,0.0033343679108137,0.00380774338351033,0.00432682977901593,0.00458530618345994
"11",2011.21212121212,0.00319264879386444,0.00336033096985137,0.00382830328611873,0.00434033288021511,0.00460075322524187
"12",2011.33333333333,0.00321954778923841,0.00337820066331063,0.00385407390538227,0.00436503302987103,0.00461734260938549
"13",2011.45454545455,0.00323785539459428,0.00339795056289194,0.00387550825939887,0.00438251262202952,0.00463348646615823
"14",2011.57575757576,0.00324846590703752,0.00340820364059383,0.00389398399412225,0.00439447366615401,0.00464350451331217
"15",2011.69696969697,0.00326601416559932,0.00341935660682835,0.00391348901228579,0.00441716341433143,0.00466675983609352
"16",2011.81818181818,0.00327029275617738,0.00342929092226998,0.00392912899850893,0.00443090618623883,0.00466859947168342
"17",2011.93939393939,0.00327191601921797,0.00344202890156747,0.00394199930867977,0.00443532408103566,0.00466869719476177
"18",2012.06060606061,0.00327101181513143,0.00344359568023666,0.00395261615511666,0.004449430482017,0.00466505686905597
"19",2012.18181818182,0.00326885414713671,0.00345245521112826,0.00395723554957468,0.00445762937893189,0.00466428321404108
"20",2012.30303030303,0.00327223794135342,0.00345416088861696,0.00395987372334369,0.00446515709925658,0.00465874110166336
"21",2012.42424242424,0.00327083681883477,0.00345205226540826,0.00395811300061932,0.00446209331111963,0.00465875161109074
"22",2012.54545454545,0.00326829325399074,0.00344662823840036,0.00395193184392292,0.00445884762345272,0.00465313924843455
"23",2012.66666666667,0.00326255414736876,0.003437385566815,0.00394761080372774,0.0044487129001137,0.00465069439353082
"24",2012.78787878788,0.00325369515477832,0.0034237975968169,0.00394057580508038,0.00444247864375478,0.00463758157160965
"25",2012.90909090909,0.00324072789925568,0.00341153689649422,0.00392960143221848,0.00443183946097085,0.0046306106611915
"26",2013.0303030303,0.00322177438153939,0.00339527725789268,0.0039138592645316,0.00442449448772654,0.00460761061439896
"27",2013.15151515152,0.00320222657805646,0.00337304508932304,0.00389284988208863,0.00441024898326445,0.00459268444579494
"28",2013.27272727273,0.00317323884213997,0.00335102147691651,0.00387001497028547,0.00439013960111353,0.00457200044928853
"29",2013.39393939394,0.00314340966229211,0.00332480790426615,0.0038429837017933,0.00436602997647083,0.00454310269419767
"30",2013.51515151515,0.00312103968316274,0.00329118455439554,0.00381002981531271,0.00433711306829115,0.00450770860670466
"31",2013.63636363636,0.00308664443733181,0.00326326668774781,0.00377694740414934,0.00429828824134008,0.00447916689837577
"32",2013.75757575758,0.00304466766952309,0.0032239885407772,0.00373903049583986,0.00426483320090122,0.00444604164987429
"33",2013.87878787879,0.0030105778196848,0.00318222611132149,0.003698226987035,0.00423005075211202,0.00440069673484621
"34",2014,0.00296790074905525,0.00313676192672581,0.00365256116246483,0.00418133495781452,0.00435687431332127
"35",2014.12121212121,0.00291859472417541,0.00309232304240617,0.00360275941710776,0.0041310749715734,0.0043075923656048
"36",2014.24242424242,0.00285809520580441,0.00304490238594491,0.0035491265775853,0.00407917979393673,0.00425631753830488
"37",2014.36363636364,0.00280593264338219,0.002995188298482,0.00349249464801529,0.00402118431424546,0.00420721408955237
"38",2014.48484848485,0.00275613007409115,0.00293933293573231,0.00343387469769991,0.00396377386287662,0.00415206572839678
"39",2014.60606060606,0.00270416687301804,0.00288380210080294,0.00337508543708796,0.00390002853232691,0.00409371024037133
"40",2014.72727272727,0.0026478638669194,0.0028263652665985,0.00331425838354006,0.00383124717052761,0.00402942558655802
"41",2014.84848484848,0.00258910865629066,0.00276635747629188,0.0032458325948098,0.003759584748854,0.00396311881985036
"42",2014.9696969697,0.00252994834458065,0.00271047140890375,0.0031844918457805,0.00369188654815815,0.0038881895112337
"43",2015.09090909091,0.00247249023157978,0.00264963549573781,0.00311544475172646,0.00362424948795129,0.00381236844041881
"44",2015.21212121212,0.00241088851923508,0.00258536290385469,0.00304748608074134,0.00355322641604313,0.00373419533263441
"45",2015.33333333333,0.00234721600104223,0.002519332252648,0.00298066923117243,0.00347750229682939,0.00365991865343641
"46",2015.45454545455,0.00228535461053833,0.00245065155659186,0.00291047129831623,0.00340325924351392,0.00358522678764658
"47",2015.57575757576,0.00222315477874957,0.00238291297697553,0.00283319476089461,0.00332843486820856,0.00351058800417431
"48",2015.69696969697,0.0021589073321369,0.00232017376294231,0.00276128350205801,0.00325158303765952,0.00342703195135424
"49",2015.81818181818,0.00209951308153578,0.00225813775925538,0.00269265301369329,0.00317638401617203,0.00335156678878483
"50",2015.93939393939,0.00204439166218446,0.00219499739559099,0.00262443042926595,0.00309897711722911,0.00327480831110062
"51",2016.06060606061,0.00198663193110641,0.00213313339529706,0.00255535582235558,0.00302198114704278,0.00319569321630756
"52",2016.18181818182,0.00193011613660509,0.00207433891760112,0.00248643789317915,0.00294742500966275,0.00311758661929873
"53",2016.30303030303,0.0018720274506865,0.00201506574789464,0.00241900666682482,0.00287186845769163,0.00304069566356259
"54",2016.42424242424,0.00181678398840451,0.00195817669697762,0.00235222306163932,0.00279673043069484,0.0029658762288992
"55",2016.54545454545,0.00176060545048152,0.00189922933569177,0.00228501930942463,0.00272486969728112,0.00289019958380234
"56",2016.66666666667,0.001709274770674,0.00184176733137878,0.00221837629035519,0.00265659946151216,0.00281322615880835
"57",2016.78787878788,0.00166555075650937,0.00178781737687942,0.00215372421255801,0.00258626366299719,0.00273959046163582
"58",2016.90909090909,0.00161322236022743,0.00173497705767358,0.00209069622870626,0.00251376121780457,0.00266517769827239
"59",2017.0303030303,0.00156844655503867,0.00168124047884417,0.00202796967563923,0.0024432046294594,0.00259143955492761
"60",2017.15151515152,0.00151804002935472,0.0016293547405024,0.00196649186427164,0.00237374663099993,0.00251805233335011
